TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2,UV_EXCESS
,,,,,,,21.805299758911133,21.189599990844727,,,,,18.24740028381348,17.371999740600586,16.57200050354004,15.61299991607666,14.394000053405762,,,,,,,,J144809.53+054019.2,222.039727,5.672016,0.283,redQSO,0.587,20.322,19.48,18.403,18.24,17.492,16.244,15.296,14.18,12.698,11.456,8.342,5.633,15.83,16.66,7.47,7.88,1601.6,B,19.479999542236328,18.402999877929688,18.239999771118164,17.492000579833984,YES
,,,,,,,21.77039909362793,22.572200775146484,,,,,19.32620048522949,18.05299949645996,17.312000274658203,16.2450008392334,14.946000099182127,,,,,,,,J150013.42+123645.2,225.055919,12.612562,0.407,redQSO,0.453,21.446,20.266,19.238,18.506,17.97,16.805,15.908,14.61,13.036,11.695,8.76,6.317,0.0,0.0,0.0,0.0,2418.4,w2m,20.266000747680664,19.238000869750977,18.506000518798828,17.969999313354492,YES
,,,,,,,,21.387699127197266,,,,,17.70840072631836,16.952999114990234,16.6200008392334,15.970999717712402,15.168999671936035,,,,,,,,J150152.94+020604.9,225.470607,2.101365,1.19,redQSO,0.262,21.259,20.006,18.913,18.438,18.104,16.951,16.294,14.982,13.687,12.232,9.183,6.602,0.0,0.0,0.0,0.0,6543.0,w2m,20.006000518798828,18.913000106811523,18.4379997253418,18.10400009155273,YES
,,,,,,,21.399200439453125,21.72369956970215,,,,,17.71540069580078,,,,,,,,,,,,J150356.69+125914.3,225.986245,12.987307,0.22,redQSO,0.304,20.398,19.455,18.21,17.684,17.491,16.129,15.607,14.505,13.354,12.401,9.634,6.732,1.69,1.01,0.74,0.93,3157.8,w2m,19.45499992370605,18.209999084472656,17.68400001525879,17.490999221801758,YES
,,,,,,,21.572999954223636,22.054399490356445,,,,,17.739599227905273,17.378000259399414,16.801000595092773,15.715999603271484,14.45300006866455,,,,,,,,J150357.14+041856.3,225.98811,4.315645,0.405,redQSO,0.309,20.877,19.742,18.679,18.168,17.62,16.439,15.593,14.439,12.873,11.665,8.864,6.419,0.0,0.0,0.0,0.0,3612.3,w2m,19.742000579833984,18.679000854492188,18.167999267578125,17.6200008392334,YES
,,,,,,,21.12829971313477,20.46529960632324,,,,,16.991500854492188,16.180999755859375,15.677000045776367,14.727999687194824,14.225000381469728,,,,,,,,J150746.11+093731.2,226.942139,9.625342,1.274,redQSO,0.263,20.115,19.129,17.913,17.371,17.031,15.752,14.881,14.125,12.754,11.402,8.512,6.105,0.0,0.0,0.0,0.0,3909.0,w2m,19.128999710083008,17.913000106811523,17.371000289916992,17.0310001373291,YES
,,,,,,,,21.08720016479492,,,,,17.943300247192383,16.849000930786133,16.722000122070312,15.831000328063965,14.593999862670898,,,,,,,,J152259.51+032347.6r,230.747969,3.396561,0.567,redQSO,0.322,20.937,19.881,18.989,18.341,18.238,16.898,15.736,14.702,12.601,11.19,8.315,6.064,1.27,0.93,0.0,0.0,1740.5,b-r,19.881000518798828,18.98900032043457,18.340999603271484,18.238000869750977,YES
,,,,,,,21.44849967956543,21.31369972229004,,,,,17.442899703979492,16.599000930786133,16.04800033569336,15.151000022888184,13.906000137329102,,,,,,,,J204626.10+002337.6,311.608778,0.393795,0.332,redQSO,0.451,20.005,18.988,18.012,17.878,17.229,15.934,14.74,13.683,12.056,10.843,7.835,5.246,1.19,1.14,0.81,0.82,2603.9,B,18.988000869750977,18.011999130249023,17.878000259399414,17.229000091552734,YES
3.962841175635219e+16,195.09303108348325,26.65901210507715,0.7958378835720689,QSO,0.34846645748827,0.0,,20.9143009185791,20.38759994506836,19.88999938964844,19.57990074157715,19.17060089111328,19.35610008239746,18.7810001373291,17.729000091552734,17.481000900268555,16.413000106811523,,,,14.690999984741213,13.307000160217283,10.243000030517578,7.991000175476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963325959582642e+16,173.44762247760715,50.67320027515244,0.6759342130580311,QSO,0.2570542249597995,0.0061083572624796,,20.977100372314453,20.831600189208984,20.441699981689453,20.090499877929688,19.91889953613281,19.92970085144043,,,,,,,,15.809000015258787,14.66800022125244,12.357000350952148,8.722000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.9632981375058696e+16,218.43795876925265,34.99441952176774,0.8163506086983098,QSO,0.2901413385798537,0.0,,21.10429954528809,19.37529945373535,18.916000366210938,18.59970092773437,18.47719955444336,18.41830062866211,,,,,,,,14.550999641418455,13.300999641418455,10.123000144958496,7.657999992370605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963316262351675e+16,240.00424805590265,44.85472780167832,0.6484117238197218,QSO,0.3139912348590943,0.0,,21.18589973449707,19.963499069213867,19.596900939941406,19.2898006439209,19.115800857543945,19.110200881958008,,,,,,,,14.95199966430664,14.072999954223633,11.03600025177002,8.616000175476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963314961698038e+16,237.84171136489192,44.01882197812082,0.9887870126827368,QSO,0.2142495790010352,0.0084574368334389,,21.25639915466309,21.5408992767334,21.088499069213867,20.840200424194336,20.613500595092773,19.76180076599121,,,,,,,,15.916000366210938,15.02299976348877,12.381999969482422,9.303000450134276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,21.651899337768555,,,,,17.774999618530273,17.031999588012695,16.402999877929688,15.35200023651123,14.027000427246094,,,,,,,,J152255.64+030210.8,230.731853,3.036337,0.223,redQSO,0.397,21.186,19.601,18.419,17.803,17.567,16.31,15.115,13.897,12.41,11.365,8.742,6.615,0.0,0.0,0.0,0.0,1566.0,w2m,19.60099983215332,18.41900062561035,17.80299949645996,17.566999435424805,NO
3.962852716262435e+16,166.57374936402186,32.23195488991409,0.5368316657402824,QSO,0.2978558601783156,0.0,,21.67970085144043,20.273799896240234,20.40169906616211,19.86289978027344,19.798200607299805,19.542499542236328,,,,,,,,15.666999816894531,14.82699966430664,12.23799991607666,8.656000137329102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963315765326755e+16,184.99463223890203,44.42162619934431,1.033906043763827,QSO,0.2393273357760974,0.0066681747963328,,21.747900009155277,19.84410095214844,19.29730033874512,19.241500854492188,19.223100662231445,18.94890022277832,,,,,,,,14.765000343322754,13.60099983215332,11.060999870300291,8.770999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963330843430271e+16,244.9546962710215,53.92175310197336,0.808640199324502,QSO,0.2147068201825486,0.0064538796301377,,22.033100128173828,21.285999298095703,21.063400268554688,20.882299423217773,20.58699989318848,,,,,,,,,16.535999298095703,15.75,12.800999641418455,9.710000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963332877667614e+16,178.34050425939446,55.61785548035832,0.7899898598922477,QSO,0.2739150636413885,0.0,,22.126399993896484,20.49920082092285,20.049299240112305,19.855199813842773,19.656299591064453,19.522199630737305,,,,,,,,14.781999588012695,13.477999687194824,10.394000053405762,7.960999965667725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963294586188855e+16,187.08343671770731,33.307950074811274,1.0819607661693422,QSO,0.2101679756525295,0.0122471468046907,,22.22459983825684,20.952800750732425,20.585899353027344,20.57460021972656,20.265899658203125,19.752599716186523,,,,,,,,15.57900047302246,14.79800033569336,12.07800006866455,8.53499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963331842094136e+16,183.76953168589608,54.7949320748764,1.0420512028685849,QSO,0.2105703590897883,0.0127244627618898,,22.400999069213867,21.25279998779297,20.873899459838867,20.72089958190918,20.418699264526367,19.03919982910156,,,,,,,,16.163999557495117,14.980999946594238,12.354000091552734,8.210000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963333958539991e+16,242.64301563276976,56.31560383686521,1.038031787564547,QSO,0.243160294505859,0.0279179276751823,,22.602100372314453,21.925899505615234,21.580699920654297,21.45549964904785,20.91010093688965,,,,,,,,,16.791000366210938,15.406999588012695,12.015000343322754,9.095000267028809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963314530104317e+16,242.2522147519112,43.768796075379655,0.5370754050248752,QSO,0.2189232682149965,0.019933724068654,,22.61289978027344,20.53249931335449,20.454500198364254,20.126300811767575,20.61389923095703,19.8351993560791,,,,,,,,16.006000518798828,15.244999885559082,12.234999656677246,8.95300006866455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963329710129186e+16,190.4245614645536,53.3502595235979,0.8094094054579526,QSO,0.3455505595247563,0.0,,22.6963005065918,20.864900588989254,20.38129997253418,20.235599517822266,19.685199737548828,19.710599899291992,,,,,,,,15.9350004196167,14.9350004196167,12.343999862670898,8.647000312805176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963314530943091e+16,242.86261900825207,43.82915763553409,0.6786687502166722,QSO,0.2403731824648893,0.0,,22.749000549316406,20.77589988708496,20.63759994506836,20.473899841308597,20.316999435424805,19.690099716186523,,,,,,,,15.87600040435791,14.71500015258789,12.352999687194824,9.555999755859377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963297688715466e+16,252.97164721003023,34.860889680538115,0.7974872917483676,QSO,0.2722776654636809,0.0037980570133521,,22.78890037536621,20.7268009185791,20.332399368286133,20.09589958190918,19.837799072265625,19.899200439453125,,,,,,,,15.388999938964844,14.222000122070312,11.211000442504885,8.515999794006348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,22.85280036926269,,,,,17.34320068359375,16.663999557495117,15.951000213623049,14.883000373840332,13.520999908447266,,,,,,,,J220546.33+005319.3,331.443069,0.888695,0.285,redQSO,0.946,21.265,19.548,18.143,17.587,16.976,15.787,14.608,13.352,11.967,10.822,7.962,5.569,3.15,3.74,1.52,2.03,2915.2,B,19.54800033569336,18.14299964904785,17.586999893188477,16.97599983215332,NO
3.963336528389762e+16,182.39240065308132,58.35363637294109,1.2759287149875294,QSO,0.2964618864308814,0.0042505161234232,,23.02910041809082,21.00230026245117,20.093700408935547,19.64559936523437,19.412500381469727,19.24650001525879,,,,,,,,14.597000122070312,13.428000450134276,10.406000137329102,8.258000373840332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.963335562441577e+16,184.7033442548939,57.42269095094719,0.7982823425971521,QSO,0.30743570283549,0.0153729653546774,,23.07559967041016,20.927499771118164,20.6476993560791,20.30680084228516,19.78009986877441,19.977100372314453,,,,,,,,15.244999885559082,13.895000457763672,10.675000190734863,7.995999813079834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.9633123259976856e+16,246.2434254563509,42.51875364250211,0.6638149779230135,QSO,0.2782550965826507,0.0,21.648099899291992,20.265600204467773,19.138599395751957,18.67690086364746,18.755800247192383,18.26460075378418,18.517200469970703,,,,,,,,14.751999855041504,13.6850004196167,10.673999786376951,8.097999572753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
3.9633240146837704e+16,172.3414345348467,49.59345170075882,0.6762636395162516,QSO,0.2225721459968717,0.0,21.832500457763672,19.98760032653809,19.28470039367676,19.13249969482422,18.90719985961914,18.844600677490234,18.830400466918945,,,,,,,,14.463000297546388,13.456000328063965,10.72599983215332,8.418000221252441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
